period,hour,demand(MWh),air_temp,precipitable_water,humidity
2024-09-02,6,615.753,22.4,0,89
2024-09-02,7,647.967,23.9,0,84
2024-09-02,8,713.49,27,0,75
2024-09-02,9,789.133,28.8,0,62
2024-09-02,10,851.814,28.2,0,62
2024-09-02,11,883.203,31.3,0,48
2024-09-02,12,887.475,30.8,0,52
2024-09-02,13,873.901,30.8,0,53
2024-09-02,14,906.797,31.2,0,55
2024-09-02,15,920.721,32.2,0,53
2024-09-02,16,943.009,29.5,0,59
2024-09-02,17,964.821,29.1,0,61
2024-09-02,18,999.736,28.5,0,67
2024-09-02,19,991.804,28,0,69
2024-09-02,20,1000.15,27.8,0,71
2024-09-02,21,963.027,26.7,0,73
2024-09-02,22,899.938,26.9,0,71
2024-09-02,23,843.488,26.5,0,73
2024-09-03,0,787.661,26.4,0,76
2024-09-03,1,728.193,26.1,0,79
2024-09-03,2,682.681,26,0,77
2024-09-03,3,652.81,26,0,75
2024-09-03,4,633.909,25.8,0,77
2024-09-03,5,628.265,24.8,0,86
2024-09-03,6,638.116,25,0,57
2024-09-03,7,662.976,25,0,62
2024-09-03,8,731.434,25.6,0,62
2024-09-03,9,810.681,28.4,0,53
2024-09-03,10,874.528,29.2,0,55
2024-09-03,11,894.614,30.4,0,47
2024-09-03,12,927.049,31.9,0,58
2024-09-03,13,949.628,28.9,0,72
2024-09-03,14,975.382,28.4,0,74
2024-09-03,15,971.257,28.3,0,76
2024-09-03,16,970.495,26.5,3.5,82
2024-09-03,17,973.61,27.4,0,80
2024-09-03,18,983.766,27.3,0,81
2024-09-03,19,981.68,27.2,0,80
2024-09-03,20,983.452,26.5,0,80
2024-09-03,21,942.924,25.8,0,81
2024-09-03,22,887.643,25.9,0,81
2024-09-03,23,832.157,26.1,0,81
2024-09-04,0,781.439,26.8,0,77
2024-09-04,1,723.893,26.6,0,76
2024-09-04,2,680.001,26.6,0,75
2024-09-04,3,649.216,26.4,0,75
2024-09-04,4,629.908,26.3,0,74
2024-09-04,5,625.939,25.9,0,74
2024-09-04,6,638.527,25.7,0,73
2024-09-04,7,673.203,25.8,0,73
2024-09-04,8,737.618,27.2,0,68
2024-09-04,9,808.437,27.3,0,76
2024-09-04,10,864.434,27.8,0,76
2024-09-04,11,894.117,27.9,0,75
2024-09-04,12,914.797,27.8,0,76
2024-09-04,13,913.087,28.2,0,75
2024-09-04,14,933.408,27.9,0,75
2024-09-04,15,947.065,27.7,0,76
2024-09-04,16,962.527,28.1,0,76
2024-09-04,17,985.785,27.7,0,75
2024-09-04,18,1004.672,27.7,0,74
2024-09-04,19,1002.169,27,0,80
2024-09-04,20,1000.666,26.9,0,81
2024-09-04,21,962.473,26.2,0,80
2024-09-04,22,905.96,24.7,0,85
2024-09-04,23,848.937,24.3,0,87
2024-09-05,0,763.28,24.4,0,86
2024-09-05,1,703.283,23.8,0,88
2024-09-05,2,674.971,24.2,0,88
2024-09-05,3,653.512,23.9,0,89
2024-09-05,4,631.598,23.9,0,88
2024-09-05,5,627.754,22.9,0,91
2024-09-05,6,641.488,23.2,0,90
2024-09-05,7,677.458,24.5,0,85
2024-09-05,8,744.929,27.5,0,76
2024-09-05,9,818.841,29.3,0,68
2024-09-05,10,878.636,29.3,0,67
2024-09-05,11,911.641,29.2,0,68
2024-09-05,12,919.219,31.7,0,59
2024-09-05,13,916.623,30.7,0,59
2024-09-05,14,947.91,31.7,0,59
2024-09-05,15,964.254,30.7,0,60
2024-09-05,16,979.011,31.1,0,60
2024-09-05,17,1010.545,30.2,0,64
2024-09-05,18,1039.558,29.3,0,68
2024-09-05,19,1034.387,28,0,72
2024-09-05,20,1049.692,26.5,0,81
2024-09-05,21,992.096,26,0,84
2024-09-05,22,924.455,25.4,0,85
2024-09-05,23,859.983,25.1,0,85
2024-09-06,0,797.811,25.1,0,84
2024-09-06,1,730.722,24.8,0,85
2024-09-06,2,685.68,24.8,0,85
2024-09-06,3,653.678,24.4,0,87
2024-09-06,4,632.754,24,0,89
2024-09-06,5,625.174,23.8,0,86
2024-09-06,6,637.386,23.9,0,84
2024-09-06,7,671.657,25.3,0,83
2024-09-06,8,739.076,28.3,0,73
2024-09-06,9,823.099,30.8,0,61
2024-09-06,10,883.378,30.7,0,59
2024-09-06,11,918.878,30.4,0,60
2024-09-06,12,932.576,30.2,0,64
2024-09-06,13,938.689,30.9,0,65
2024-09-06,14,984.935,29.6,0,70
2024-09-06,15,1014.848,26.4,0,85
2024-09-06,16,1017.772,26.2,1.5,89
2024-09-06,17,1011.472,27.6,0,80
2024-09-06,18,1025.322,28.2,0,81
2024-09-06,19,1025.254,27.2,0,83
2024-09-06,20,1029.928,26.3,0,86
2024-09-06,21,990.567,26.3,0,84
2024-09-06,22,933.801,26.2,0,84
2024-09-06,23,876.008,26.3,0,81
2024-09-07,0,816.976,25.8,0,84
2024-09-07,1,747.845,25.3,0,86
2024-09-07,2,698.757,24.9,0,87
2024-09-07,3,662.53,24.3,0,78
2024-09-07,4,638.286,23.9,0,70
2024-09-07,5,632.478,23.6,0,70
2024-09-07,6,639.092,22.7,0,76
2024-09-07,7,656.037,24.7,0,69
2024-09-07,8,691.475,27.3,0,60
2024-09-07,9,749.42,30.5,0,57
2024-09-07,10,820.473,30.7,0,57
2024-09-07,11,861.779,30.4,0,60
2024-09-07,12,885.688,30.9,0,62
2024-09-07,13,897.403,31.4,0,64
2024-09-07,14,927.568,30.9,0,64
2024-09-07,15,951.719,29.1,0,72
2024-09-07,16,963.964,24,19.5,90
2024-09-07,17,965.163,24.5,15,93
2024-09-07,18,966.669,26.1,0,91
2024-09-07,19,973.727,26.2,0,91
2024-09-07,20,977.803,26.1,0,90
2024-09-07,21,947.571,25.5,0,94
2024-09-07,22,896.492,25.5,0,94
2024-09-07,23,845.393,25,0,95
2024-09-08,0,794.153,24.7,0,95
2024-09-08,1,732.318,24.5,0,94
2024-09-08,2,686.705,24.2,0,95
2024-09-08,3,654.073,24.2,0,95
2024-09-08,4,633.232,23.9,0,95
2024-09-08,5,626.551,23.9,0,95
2024-09-08,6,637.089,23.7,0,95
2024-09-08,7,653.258,24.7,0,94
2024-09-08,8,683.5,27.6,0,82
2024-09-08,9,723.742,27.6,0,84
2024-09-08,10,792.992,28.1,0,83
2024-09-08,11,835.829,29.2,0,77
2024-09-08,12,838.014,30.1,0,74
2024-09-08,13,875.525,28.7,0,81
2024-09-08,14,910.457,29.8,0,78
2024-09-08,15,918.131,28.7,0,80
2024-09-08,16,911.278,29.3,0,76
2024-09-08,17,918.807,29.4,0,76
2024-09-08,18,937.883,28.7,0,79
2024-09-08,19,950.988,28.1,0,82
2024-09-08,20,959.145,28.3,0,79
2024-09-08,21,927.829,26.6,0,87
2024-09-08,22,873.858,25.9,0,90
2024-09-08,23,817.085,26.1,0,88
2024-09-09,0,761.47,25.8,0,89
2024-09-09,1,701.404,25,0,92
2024-09-09,2,657.88,24.8,0,94
2024-09-09,3,630.747,25.8,0,87
2024-09-09,4,613.736,25.6,0,87
2024-09-09,5,608.082,25.3,0,82
2024-09-09,6,622.778,25.2,0,83
2024-09-09,7,663.472,25.3,0,82
2024-09-09,8,737.67,27.6,0,76
2024-09-09,9,826.573,29.2,0,72
2024-09-09,10,895.176,29.3,0,75
2024-09-09,11,927.056,29.7,0,71
2024-09-09,12,936.993,29.8,0,73
2024-09-09,13,950.412,30.1,0,73
2024-09-09,14,978.631,29.9,0,75
2024-09-09,15,986.394,29.9,0,74
2024-09-09,16,997.687,29.6,0,75
2024-09-09,17,1025.41,29.2,0,78
2024-09-09,18,1052.733,28.7,0,79
2024-09-09,19,1051.174,28.2,0,85
2024-09-09,20,1048.462,28,0,85
2024-09-09,21,1004.275,27.6,0,83
2024-09-09,22,938.061,27.7,0,83
2024-09-09,23,871.734,27.3,0,79
2024-09-10,0,810.287,26.3,0,78
2024-09-10,1,749.208,27.2,0,84
2024-09-10,2,703.094,26.9,0,88
2024-09-10,3,669.889,27.1,0,87
2024-09-10,4,648.916,27,0,87
2024-09-10,5,644.359,27,0,88
2024-09-10,6,661.775,27,0,89
2024-09-10,7,702.491,27.1,0,90
2024-09-10,8,784.081,27.6,0,88
2024-09-10,9,877.417,28.1,0,85
2024-09-10,10,932.663,28.4,0,83
2024-09-10,11,964.369,28.7,0,82
2024-09-10,12,978.611,29.3,0,80
2024-09-10,13,987.891,29.3,0,79
2024-09-10,14,1014.801,29.3,0,81
2024-09-10,15,1024.47,28.4,0,85
2024-09-10,16,1032.698,28.6,0,83
2024-09-10,17,1042.068,28.7,0,83
2024-09-10,18,1060.56,27.9,0,85
2024-09-10,19,1067.233,27.6,0,87
2024-09-10,20,1056.49,28.3,0.5,82
2024-09-10,21,1008.387,27,0.5,91
2024-09-10,22,944.639,27.5,0,85
2024-09-10,23,884.345,27,0,88
2024-09-11,0,827.951,26.7,0,90
2024-09-11,1,767.967,27.1,0,88
2024-09-11,2,715.789,26.6,0.5,92
2024-09-11,3,681.948,26.3,0,93
2024-09-11,4,660.902,26.2,0,93
2024-09-11,5,655.947,26.2,0,94
2024-09-11,6,672.041,26.1,0,95
2024-09-11,7,709.529,25.8,0.5,94
2024-09-11,8,792.283,27.1,0,92
2024-09-11,9,887.691,29,0,84
2024-09-11,10,958.935,30.1,0,77
2024-09-11,11,982.71,31.5,0,74
2024-09-11,12,1013.779,30.9,0,70
2024-09-11,13,1021.659,31.8,0,72
2024-09-11,14,1037.902,31.1,0,73
2024-09-11,15,1014.275,31.4,0,70
2024-09-11,16,1019.871,32.7,0,64
2024-09-11,17,1037.554,29.7,0,73
2024-09-11,18,1036.577,28,0,83
2024-09-11,19,1029.822,28.2,0.5,87
2024-09-11,20,1028.29,28.8,0,83
2024-09-11,21,988.404,27.6,0,83
2024-09-11,22,930.205,27.8,0,87
2024-09-11,23,871.025,27.2,0,84
2024-09-12,0,814.175,28.2,0,82
2024-09-12,1,751.206,27.5,0,85
2024-09-12,2,706.747,26.2,0,87
2024-09-12,3,672.255,27.6,0,83
2024-09-12,4,654.829,26.4,0,89
2024-09-12,5,652.827,26.7,0,83
2024-09-12,6,667.304,26.8,0,87
2024-09-12,7,701.347,27.2,0,87
2024-09-12,8,779.642,29.7,0,76
2024-09-12,9,865.575,30.2,0,72
2024-09-12,10,925.84,30.6,0,71
2024-09-12,11,963.438,32.2,0,70
2024-09-12,12,971.764,32.2,0,64
2024-09-12,13,984.134,32.1,0,66
2024-09-12,14,1005.46,31.7,0,69
2024-09-12,15,1023.087,32.3,0,66
2024-09-12,16,1036.485,30.8,0,71
2024-09-12,17,1053.952,30.7,0,70
2024-09-12,18,1087.697,30.2,0,71
2024-09-12,19,1082.742,28.4,0,79
2024-09-12,20,1075.007,27.6,0,84
2024-09-12,21,1027.529,27.5,0,84
2024-09-12,22,957.082,27.4,0,85
2024-09-12,23,891.076,26.6,0,88
2024-09-13,0,827.533,26.5,0,89
2024-09-13,1,756.7,26.5,0,77
2024-09-13,2,703.117,24.6,0,88
2024-09-13,3,670.761,25,0,90
2024-09-13,4,650.918,25.4,0,89
2024-09-13,5,645.173,24.8,0,90
2024-09-13,6,657.448,24.7,0,91
2024-09-13,7,691.708,25.7,0,90
2024-09-13,8,758.533,29.2,0,75
2024-09-13,9,838.322,29.8,0,74
2024-09-13,10,899.855,30,0,71
2024-09-13,11,936.186,30.9,0,67
2024-09-13,12,951.269,31.2,0,67
2024-09-13,13,960.587,30.7,0,69
2024-09-13,14,987.024,30.8,0,67
2024-09-13,15,1002.522,31,0,67
2024-09-13,16,1005.701,30.5,0,71
2024-09-13,17,1027.195,30.1,0,72
2024-09-13,18,1051.946,29.3,0,74
2024-09-13,19,1054.089,28.7,0,78
2024-09-13,20,1055.393,28.6,0,79
2024-09-13,21,1012.642,26.9,0,87
2024-09-13,22,946.608,26.1,0,88
2024-09-13,23,877.991,25.4,0,88
2024-09-14,0,812.776,24.9,0,87
2024-09-14,1,745.505,24.4,0,86
2024-09-14,2,698.301,25.6,0,88
2024-09-14,3,664.732,26.2,0,85
2024-09-14,4,643.037,25.9,0,85
2024-09-14,5,638.395,26.1,0,83
2024-09-14,6,647.523,26,0,81
2024-09-14,7,668.181,26.3,0,77
2024-09-14,8,705.193,28.6,0,73
2024-09-14,9,756.615,29.5,0,72
2024-09-14,10,815.758,29.7,0,71
2024-09-14,11,854.517,30,0,73
2024-09-14,12,875.863,30.1,0,72
2024-09-14,13,893.505,30.4,0,72
2024-09-14,14,908.463,30.2,0,73
2024-09-14,15,920.027,30.1,0,70
2024-09-14,16,940.802,30.1,0,72
2024-09-14,17,975.999,29.9,0,74
2024-09-14,18,1014.132,29.3,0,77
2024-09-14,19,1024.817,28.8,0,80
2024-09-14,20,1019.866,28.6,0,82
2024-09-14,21,975.905,28.4,0,66
2024-09-14,22,917.917,28.5,0,75
2024-09-14,23,863.412,28,0,75
2024-09-15,0,809.534,28.1,0,76
2024-09-15,1,746.473,27.9,0,79
2024-09-15,2,702.089,27.5,0,82
2024-09-15,3,674.097,27.7,0,83
2024-09-15,4,659.646,28,0.5,87
2024-09-15,5,656.59,27.7,3,92
2024-09-15,6,668.264,28.1,0,90
2024-09-15,7,691.658,28.4,0,90
2024-09-15,8,737.561,29.3,0,85
2024-09-15,9,803.634,28,12,93
2024-09-15,10,862.43,28.8,1.5,88
2024-09-15,11,868.886,29.5,1,84
2024-09-15,12,879.533,29.9,0,82
2024-09-15,13,910.401,30,0,82
2024-09-15,14,925.51,29.7,0,85
2024-09-15,15,938.368,29.5,0,86
2024-09-15,16,938.035,29.7,0,81
2024-09-15,17,960.754,29.4,0,85
2024-09-15,18,984.699,30.3,0,72
2024-09-15,19,1003.12,28.8,0,86
2024-09-15,20,1010.822,29.1,0,80
2024-09-15,21,988.943,29.1,0,79
2024-09-15,22,943.063,29.1,0,82
2024-09-15,23,892.367,28.6,0,86
2024-09-16,0,834.917,28.3,0,89
2024-09-16,1,771.225,28.4,0,88
2024-09-16,2,722.801,28.2,0,88
2024-09-16,3,693.05,28.9,0,83
2024-09-16,4,670.067,28.2,0,87
2024-09-16,5,663.619,27.8,0,89
2024-09-16,6,671.71,28.1,0,87
2024-09-16,7,692.73,27.7,0,89
2024-09-16,8,733.329,28.3,0,88
2024-09-16,9,791.144,28.2,0,85
2024-09-16,10,841.542,28,0,89
2024-09-16,11,873.775,27.9,0,89
2024-09-16,12,891.677,28.2,0,86
2024-09-16,13,895.919,28.8,0,84
2024-09-16,14,904.598,29.2,0,85
2024-09-16,15,921.478,29.4,0,83
2024-09-16,16,927.424,30.1,0,81
2024-09-16,17,946.501,29.8,0,80
2024-09-16,18,972.855,29.8,0,83
2024-09-16,19,987.888,29.1,0,85
2024-09-16,20,988.547,28.6,0,88
2024-09-16,21,963.072,28.1,0,89
2024-09-16,22,916.279,27.5,0,91
2024-09-16,23,858.206,27.3,0,92
2024-09-17,0,799.172,26.9,0,92
2024-09-17,1,734.089,26.9,0,92
2024-09-17,2,688.483,26.8,0,90
2024-09-17,3,654.466,26.8,0,90
2024-09-17,4,634.128,27,0,90
2024-09-17,5,628.021,26.7,0,91
2024-09-17,6,640.084,26.4,0,93
2024-09-17,7,674.438,26.5,0,92
2024-09-17,8,724.023,27.9,0,86
2024-09-17,9,763.594,29.6,0,77
2024-09-17,10,778.507,29.2,0,80
2024-09-17,11,795.803,29.3,0,80
2024-09-17,12,805.839,28.5,0,82
2024-09-17,13,803.18,26.7,2,92
2024-09-17,14,792.881,26.3,3,93
2024-09-17,15,780.759,27.2,0,92
2024-09-17,16,785.037,29.4,0,80
2024-09-17,17,822.137,28.9,0,81
2024-09-17,18,863.994,28.5,0,85
2024-09-17,19,885.192,27.8,0,87
2024-09-17,20,894.094,28.1,0,88
2024-09-17,21,880.389,27.9,0,90
2024-09-17,22,850.31,27.1,0,92
2024-09-17,23,809.181,26.6,0,92
2024-09-18,0,763.267,26.5,0,93
2024-09-18,1,708.758,26.2,0,92
2024-09-18,2,664.658,26.1,0,93
2024-09-18,3,634.311,25.6,0,94
2024-09-18,4,616.499,25.3,0,94
2024-09-18,5,609.772,25,0,94
2024-09-18,6,619.261,24.8,0,95
2024-09-18,7,640.02,25.2,0,94
2024-09-18,8,677.21,28.2,0,81
2024-09-18,9,728.051,30.5,0,69
2024-09-18,10,786.943,29.9,0,80
2024-09-18,11,831.525,30.1,0,81
2024-09-18,12,851.538,29.2,0,86
2024-09-18,13,867.159,29.9,0,85
2024-09-18,14,864.69,31.5,0,73
2024-09-18,15,879.777,31.3,0,74
2024-09-18,16,906.961,31.8,0,70
2024-09-18,17,940.552,31.9,0,69
2024-09-18,18,981.151,30.3,0,73
2024-09-18,19,993.984,29.9,0,75
2024-09-18,20,992.837,29.6,0,65
2024-09-18,21,958.173,28.6,0,76
2024-09-18,22,906.119,27.6,0,85
2024-09-18,23,854.092,26.4,0,86
2024-09-19,0,796.887,26.5,0,84
2024-09-19,1,735.338,26.5,0,81
2024-09-19,2,688.47,28.2,0,77
2024-09-19,3,656.665,27.6,0,85
2024-09-19,4,634.902,27.8,0,76
2024-09-19,5,629.872,27.5,0,82
2024-09-19,6,645.825,27.5,0,79
2024-09-19,7,685.066,28.1,0,82
2024-09-19,8,765.048,28.8,0,79
2024-09-19,9,869.756,31,0,68
2024-09-19,10,944.905,32,0,63
2024-09-19,11,979.761,32.9,0,60
2024-09-19,12,1008.54,33.4,0,57
2024-09-19,13,1016.52,33.2,0,57
2024-09-19,14,1045.257,30.5,0,68
2024-09-19,15,1046.878,32.6,0,61
2024-09-19,16,1059.111,27.8,3,79
2024-09-19,17,1031.606,26.7,6.5,92
2024-09-19,18,1033.439,26.4,0.5,86
2024-09-19,19,1015.871,26.5,0.5,89
2024-09-19,20,1006.504,26,4,86
2024-09-19,21,967.239,26,0,91
2024-09-19,22,916.934,26.4,0.5,93
2024-09-19,23,864.284,26,0.5,94
2024-09-20,0,817.684,26.3,0,95
2024-09-20,1,757.487,27.2,0,88
2024-09-20,2,703.844,25.8,1,86
2024-09-20,3,666.791,27,1.5,85
2024-09-20,4,655.768,27.2,0,85
2024-09-20,5,647.683,27,1.5,86
2024-09-20,6,661.56,27.2,0.5,85
2024-09-20,7,699.439,27.5,0.5,84
2024-09-20,8,781.434,26.8,0,85
2024-09-20,9,881.484,27.3,2.5,86
2024-09-20,10,951.605,27.4,2.5,88
2024-09-20,11,980.679,25.9,9,88
2024-09-20,12,965.286,29.3,0,83
2024-09-20,13,962.196,29.9,0,78
2024-09-20,14,973.756,28.9,0,81
2024-09-20,15,988.402,29.4,0,76
2024-09-20,16,980.434,29.5,0,75
2024-09-20,17,993.158,29.8,0,76
2024-09-20,18,1003.805,28.7,0,80
2024-09-20,19,1005.913,27.7,0,86
2024-09-20,20,1003.814,28,0.5,85
2024-09-20,21,968.504,28,0,84
2024-09-20,22,916.006,27.5,0,86
2024-09-20,23,864.582,28.1,0,83
2024-09-21,0,818.571,28.2,0,83
2024-09-21,1,756.408,28.2,0,82
2024-09-21,2,711.333,27.9,0,85
2024-09-21,3,679.846,28.2,0,82
2024-09-21,4,654.481,28.3,0,82
2024-09-21,5,652.689,27.8,0,83
2024-09-21,6,658.363,28.1,0.5,81
2024-09-21,7,676.383,28.3,0,83
2024-09-21,8,716.779,28.3,0,82
2024-09-21,9,797.687,27.7,0.5,86
2024-09-21,10,861.232,27.9,1,86
2024-09-21,11,906.236,28.3,0.5,86
2024-09-21,12,919.963,28.3,0,85
2024-09-21,13,934.306,28.2,0,84
2024-09-21,14,943.718,27.4,2.5,89
2024-09-21,15,940.06,27.7,0.5,89
2024-09-21,16,934.691,28,0.5,87
2024-09-21,17,940.716,28.1,0,86
2024-09-21,18,957.251,27,0.5,92
2024-09-21,19,956.732,26.4,0,92
2024-09-21,20,947.752,26.6,0,88
2024-09-21,21,905.59,26.3,0,88
2024-09-21,22,854.491,25.5,0,86
2024-09-21,23,802.144,25.3,0,83
2024-09-22,0,754.357,25.1,0,82
2024-09-22,1,698.919,24.9,0,79
2024-09-22,2,655.312,24.9,0,79
2024-09-22,3,626.336,24.8,0,79
2024-09-22,4,605.744,24.8,0,77
2024-09-22,5,596.715,24.7,0,77
2024-09-22,6,604.056,24.7,0,80
2024-09-22,7,620.865,23.7,0,83
2024-09-22,8,646.71,24,0,81
2024-09-22,9,684.381,23.8,0.5,83
2024-09-22,10,720.667,24.1,0,83
2024-09-22,11,752.416,24.7,0,79
2024-09-22,12,756.26,24.1,0,83
2024-09-22,13,759.556,23.6,0,83
2024-09-22,14,767.249,23.3,0,89
2024-09-22,15,759,23.1,0,93
2024-09-22,16,765.956,23,1.5,94
2024-09-22,17,783.144,23.3,2.5,95
2024-09-22,18,805.803,23.1,1,94
2024-09-22,19,824.208,23.2,0.5,91
2024-09-22,20,830.525,23.8,0.5,87
2024-09-22,21,805.84,23.5,0,91
2024-09-22,22,768.901,24.1,0.5,87
2024-09-22,23,732.772,24.4,0,86
2024-09-23,0,693.804,23.9,1.5,89
2024-09-23,1,646.18,23.1,0,87
2024-09-23,2,612.551,23.1,0,87
2024-09-23,3,586.905,23.3,0,85
2024-09-23,4,575.531,23.3,0,84
2024-09-23,5,570.051,23.2,0,82
2024-09-23,6,584.351,22.8,0,83
2024-09-23,7,616.266,23.1,0,82
2024-09-23,8,670.206,23.9,0,77
2024-09-23,9,726.607,24.7,0,73
2024-09-23,10,757.641,25,0,70
2024-09-23,11,764.048,25.7,0,67
2024-09-23,12,773.275,25.1,0,70
2024-09-23,13,765.114,25.7,0,68
2024-09-23,14,779.313,26.3,0,65
2024-09-23,15,779.559,26.2,0,61
2024-09-23,16,779.268,25.6,0,61
2024-09-23,17,798.962,24.8,0,61
2024-09-23,18,821.408,23.8,0,66
2024-09-23,19,823.474,23,0,68
2024-09-23,20,815.318,22.3,0,70
2024-09-23,21,784.886,22.3,0,70
2024-09-23,22,744.927,21.9,0,72
2024-09-23,23,708.826,22.1,0,70
2024-09-24,0,674.704,22,0,71
2024-09-24,1,629.023,21.9,0,73
2024-09-24,2,592.766,21.5,0,76
2024-09-24,3,569.199,21.6,0,75
2024-09-24,4,553.248,21.6,0,75
2024-09-24,5,551.212,21.6,0,75
2024-09-24,6,565.134,21.4,0,76
2024-09-24,7,598.376,21.8,0,76
2024-09-24,8,645.528,23.1,0,71
2024-09-24,9,688.132,24.2,0,70
2024-09-24,10,722.795,25,0,67
2024-09-24,11,737.256,25.2,0,70
2024-09-24,12,739.397,25.6,0,68
2024-09-24,13,750.199,24.7,0,72
2024-09-24,14,790.665,25.1,0,71
2024-09-24,15,784.025,24.9,0,72
2024-09-24,16,788.386,25,0,72
2024-09-24,17,798.475,24.9,0,70
2024-09-24,18,819.546,24.5,0,74
2024-09-24,19,829.599,24,0,76
2024-09-24,20,829.24,23.7,0,78
2024-09-24,21,797.592,23.4,0,79
2024-09-24,22,757.736,23.2,0,81
2024-09-24,23,721.374,22.9,0,84
2024-09-25,0,687.514,22.7,0,86
2024-09-25,1,637.509,23.1,0,86
2024-09-25,2,602.415,23.3,0,85
2024-09-25,3,579.399,23.4,0,84
2024-09-25,4,566.107,23.1,0,85
2024-09-25,5,563.128,23.4,0,85
2024-09-25,6,577.193,23.5,0,86
2024-09-25,7,614.198,23,0,85
2024-09-25,8,672.202,25,0,79
2024-09-25,9,736.293,25.9,0,76
2024-09-25,10,778.066,26.1,0,76
2024-09-25,11,805.012,25.8,0,77
2024-09-25,12,795.248,25.8,0,78
2024-09-25,13,790.165,26.4,0,77
2024-09-25,14,813.935,26,0,78
2024-09-25,15,830.212,26.5,0,78
2024-09-25,16,829.51,26,0,82
2024-09-25,17,846.822,25.8,0,84
2024-09-25,18,865.629,25.9,0,83
2024-09-25,19,876.394,25.2,0,78
2024-09-25,20,870.798,24.8,0,84
2024-09-25,21,836.239,23.9,0,84
2024-09-25,22,788.056,23.1,0,87
2024-09-25,23,741.55,22.9,0,86
2024-09-26,0,698.876,22.5,0,87
2024-09-26,1,649.612,23.1,0,81
2024-09-26,2,608.441,22.8,0,83
2024-09-26,3,584.225,22.3,0,83
2024-09-26,4,569.904,20.9,0,90
2024-09-26,5,566.09,20.4,0,93
2024-09-26,6,580.933,21,0,91
2024-09-26,7,616.275,22.7,0,81
2024-09-26,8,667.104,25.3,0,75
2024-09-26,9,720.069,26.2,0,70
2024-09-26,10,760.112,26.6,0,71
2024-09-26,11,782.136,26.5,0,75
2024-09-26,12,785.007,26.7,0,75
2024-09-26,13,775.489,27,0,73
2024-09-26,14,801.918,26.9,0,73
2024-09-26,15,820.425,26.7,0,72
2024-09-26,16,836.465,26.3,0,76
2024-09-26,17,869.415,26,0,80
2024-09-26,18,885.515,25.6,0,82
2024-09-26,19,898.141,25.2,0,84
2024-09-26,20,890.883,24.9,0,85
2024-09-26,21,854.947,23.9,0,86
2024-09-26,22,802.302,23.8,0,84
2024-09-26,23,753.191,23.4,0,86
2024-09-27,0,706.95,23.8,0,84
2024-09-27,1,656.759,24.6,0,83
2024-09-27,2,618.772,24.5,0,83
2024-09-27,3,594.302,24.5,0,84
2024-09-27,4,577.456,24.6,0,81
2024-09-27,5,575.153,24.3,0,81
2024-09-27,6,591.704,24.2,0,79
2024-09-27,7,626.281,24.1,0,79
2024-09-27,8,685.04,24.2,0,76
2024-09-27,9,726.92,24.5,0,74
2024-09-27,10,754.96,25,0,71
2024-09-27,11,765.541,25.3,0,63
2024-09-27,12,760.64,25.9,0,65
2024-09-27,13,743.556,26.3,0,56
2024-09-27,14,768.428,26.3,0,59
2024-09-27,15,785.233,26.3,0,61
2024-09-27,16,795.726,26.3,0,57
2024-09-27,17,823.118,26,0,62
2024-09-27,18,843.423,25.5,0,64
2024-09-27,19,853.372,25.2,0,65
2024-09-27,20,845.954,23.6,0,70
2024-09-27,21,809.226,24.3,0,71
2024-09-27,22,768.176,24,0,73
2024-09-27,23,732.505,21.5,0,84
2024-09-28,0,692.581,20.7,0,89
2024-09-28,1,642.73,20.2,0,90
2024-09-28,2,608.486,20.2,0,88
2024-09-28,3,583.091,21.5,0,84
2024-09-28,4,566.673,20.6,0,91
2024-09-28,5,563.449,21.6,0,86
2024-09-28,6,578.125,21.8,0,85
2024-09-28,7,602.238,23.2,0,85
2024-09-28,8,626.534,24.9,0,78
2024-09-28,9,655.584,26.1,0,72
2024-09-28,10,679.616,26.3,0,72
2024-09-28,11,702.369,26.3,0,74
2024-09-28,12,715.047,26.4,0,73
2024-09-28,13,720.959,26.4,0,71
2024-09-28,14,733.602,26.3,0,72
2024-09-28,15,736.075,26.4,0,73
2024-09-28,16,752.111,26.5,0,71
2024-09-28,17,781.704,26.8,0,63
2024-09-28,18,817.18,25.9,0,67
2024-09-28,19,838.177,25.2,0,73
2024-09-28,20,832.437,24.8,0,76
2024-09-28,21,808.09,24.7,0,75
2024-09-28,22,768.522,24.6,0,74
2024-09-28,23,734.476,24.4,0,78
2024-09-29,0,698.539,24.3,0,75
2024-09-29,1,650.817,24.2,0,79
2024-09-29,2,614.335,24,0,81
2024-09-29,3,587.011,23.9,0,77
2024-09-29,4,571.713,23.7,0,75
2024-09-29,5,567.009,23.7,0,79
2024-09-29,6,579.797,24.1,0,77
2024-09-29,7,598.591,24.4,0,77
2024-09-29,8,621.8,25,0,75
2024-09-29,9,645.581,25.6,0,71
2024-09-29,10,667.133,26.3,0,67
2024-09-29,11,681.942,26.7,0,65
2024-09-29,12,679.529,27.4,0,60
2024-09-29,13,685.559,27.2,0,61
2024-09-29,14,684.827,27.2,0,57
2024-09-29,15,680.234,27.2,0,54
2024-09-29,16,691.384,26.4,0,58
2024-09-29,17,729.373,25.9,0,57
2024-09-29,18,765.824,24.6,0,61
2024-09-29,19,792.366,23.6,0,61
2024-09-29,20,788.43,23.5,0,68
2024-09-29,21,766.247,23.2,0,72
